date,EPU,GPR,USD,BP500,production,consumption,OECD,naturegas, Coal,Google_Trends,VIX,Brent
2021/10/27,200.6386951,102.93,93.865,4551.68,2553.67,3.16,4238.724981,5.91,223.35,120,16.98,84.58
2021/10/28,201.9460075,96.13,93.366,4596.42,2553.67,3.16,4237.419287,5.68,223.7,119,16.53,84.32
2021/10/29,203.3454976,55.78,94.115,4605.38,2553.67,3.16,4236.090319,5.49,223.45,118,16.26,84.38
2021/11/1,211.3258361,124.33,93.888,4613.67,2668.51,3.31,4243.44954,5.22,145,112,16.41,84.71
2021/11/2,212.8535029,62.87,94.106,4630.65,2668.51,3.31,4241.998598,5.33,140.9,111,16.03,84.72
2021/11/3,214.3890791,73.81,93.864,4660.57,2668.51,3.31,4240.411245,5.59,157.5,110,15.1,81.99
2021/11/4,215.9325646,122.69,94.338,4680.06,2668.51,3.31,4238.68748,5.73,154.25,110,15.44,80.54
2021/11/5,217.4839595,76.94,94.27,4697.53,2668.51,3.31,4236.827305,5.51,155.4,111,16.48,82.74
2021/11/8,219.0432638,46.37,94.049,4701.7,2668.51,3.31,4234.830719,5.53,163,116,17.22,83.43
2021/11/9,220.6104774,84.58,93.972,4685.25,2668.51,3.31,4232.697722,5.08,160.65,117,17.78,84.78
2021/11/10,222.1856004,135.3,94.9,4646.71,2668.51,3.31,4230.428314,4.56,152.3,117,18.73,82.64
2021/11/11,223.7686327,83.04,95.151,4649.27,2668.51,3.31,4228.022495,4.81,151.5,117,17.66,82.87
2021/11/12,225.3595744,101.22,95.117,4682.85,2668.51,3.31,4225.480265,4.97,150,117,16.29,82.17
2021/11/15,226.9584255,141.16,95.524,4682.8,2668.51,3.31,4222.801624,4.77,149.35,114,16.49,82.05
2021/11/16,228.5651859,122.86,95.912,4700.9,2668.51,3.31,4219.986573,5.11,150.4,113,16.37,82.43
2021/11/17,230.1798557,126.07,95.799,4688.67,2668.51,3.31,4217.03511,4.82,150.15,113,17.11,80.28
2021/11/18,231.8024348,158.17,95.541,4704.54,2668.51,3.31,4213.947236,4.95,152.5,113,17.59,81.24
2021/11/19,233.4329233,108.76,96.067,4697.96,2668.51,3.31,4210.722952,4.9,152.5,113,17.91,78.89
2021/11/22,235.0713212,128.99,96.504,4682.94,2668.51,3.31,4207.362257,4.83,154,115,19.17,79.7
2021/11/23,236.7176284,80.91,96.493,4690.7,2668.51,3.31,4203.86515,4.95,157,115,19.38,82.31
2021/11/24,238.371845,87.69,96.843,4701.46,2668.51,3.31,4200.231633,4.93,159,115,18.58,82.25
2021/11/25,240.0339709,118.1,96.786,4648.04,2668.51,3.31,4196.461705,3.17,158,115,18.58,82.22
2021/11/26,241.7040063,58.98,96.064,4594.62,2668.51,3.31,4192.555366,3.17,157.5,115,28.62,72.72
2021/11/29,243.3819509,60.78,96.172,4655.27,2668.51,3.31,4188.512616,4.9,159.3,116,22.96,73.44
2021/11/30,245.0678049,92.79,95.897,4567,2668.51,3.31,4184.333455,4.52,152,116,27.19,70.57
2021/12/1,259.8709073,86.94,96.041,4513.04,2567.15,3.25,4152.441016,4.31,157.45,115,31.12,68.87
2021/12/2,261.4689489,93.12,96.125,4577.1,2567.15,3.25,4148.207032,4.08,158.5,114,27.95,69.67
2021/12/3,262.9194532,106.17,96.172,4538.43,2567.15,3.25,4144.163635,3.79,155.25,113,30.67,69.88
2021/12/6,264.2224201,120.54,96.278,4591.67,2567.15,3.25,4140.310826,3.66,151.25,110,27.18,73.08
2021/12/7,265.3778496,202.43,96.305,4686.75,2567.15,3.25,4136.648605,3.6,154.1,108,21.89,75.44
2021/12/8,266.3857418,145.56,95.96,4701.21,2567.15,3.25,4133.176971,3.79,158.7,107,19.9,75.82
2021/12/9,267.2460967,104.56,96.223,4667.45,2567.15,3.25,4129.895925,3.67,160.1,106,21.58,74.42
2021/12/10,267.9589142,164.98,96.05,4712.02,2567.15,3.25,4126.805466,3.65,163.75,104,18.69,75.15
2021/12/13,268.5241944,110.42,96.353,4668.97,2567.15,3.25,4123.905594,4.05,164.25,107,20.31,74.39
2021/12/14,268.9419372,129.9,96.561,4634.09,2567.15,3.25,4121.19631,3.71,164.75,105,21.89,73.7
2021/12/15,269.2121427,72.01,96.342,4709.85,2567.15,3.25,4118.677614,3.79,164.75,102,19.29,73.88
2021/12/16,269.3348108,136.25,95.991,4668.67,2567.15,3.25,4116.349505,3.67,168.5,98,20.57,75.02
2021/12/17,269.3099416,95.44,96.676,4620.64,2567.15,3.25,4114.211984,3.71,168,94,21.57,73.52
2021/12/20,269.1375351,53.09,96.516,4568.02,2567.15,3.25,4112.26505,3.91,168.15,81,22.87,71.52
2021/12/21,268.8175912,101.41,96.456,4649.23,2567.15,3.25,4110.508703,3.96,169,77,21.01,73.98
2021/12/22,268.3501099,141.34,96.101,4696.56,2567.15,3.25,4108.942944,3.95,169.5,73,18.63,75.29
2021/12/23,267.7350913,135.31,96.06,4725.78,2567.15,3.25,4107.567773,3.56,169.4,71,17.96,76.85
2021/12/24,266.9725353,135.72,96.133,4758.485,2567.15,3.25,4106.383189,3.505,168.9,69,17.96,76.14
2021/12/27,266.062442,78.87,96.072,4791.19,2567.15,3.25,4105.389192,3.45,170.1,67,17.68,78.6
2021/12/28,265.0048114,58.89,96.17,4786.35,2567.15,3.25,4104.585783,3.32,171,68,17.54,78.94
2021/12/29,263.7996434,37.89,95.906,4793.06,2567.15,3.25,4103.972962,3.4,171.1,70,16.95,79.23
2021/12/30,262.4469381,147.23,95.97,4778.73,2567.15,3.25,4103.550728,3.82,170.1,73,17.33,79.32
2021/12/31,260.9466954,76.59,95.654,4766.18,2567.15,3.25,4103.319082,3.82,169.6,77,17.22,77.78
2022/1/3,249.0244975,52.34,96.218,4796.56,2570.28,3.12,4124.931342,3.74,157.5,90,16.6,78.98
2022/1/4,247.4432305,88.96,96.269,4793.54,2570.28,3.12,4124.62976,3.73,174.1,95,16.91,80
2022/1/5,245.8428563,96.48,96.173,4700.58,2570.28,3.12,4124.248099,3.78,179.9,99,19.73,80.8
2022/1/6,244.2233751,70.01,96.232,4696.05,2570.28,3.12,4123.786358,3.94,196.5,102,19.61,81.99
2022/1/7,242.5847867,118.96,95.732,4677.03,2570.28,3.12,4123.244539,3.83,195.9,104,18.76,81.75
2022/1/10,240.9270912,130.01,95.953,4670.29,2570.28,3.12,4122.622641,4.16,196.5,102,19.4,80.87
2022/1/11,239.2502885,188.91,95.596,4713.07,2570.28,3.12,4121.920663,4.16,197.1,103,18.41,83.72
2022/1/12,237.5543788,78.21,94.998,4726.35,2570.28,3.12,4121.138607,4.62,203,105,17.62,84.67
2022/1/13,235.8393619,170.65,94.874,4659.03,2570.28,3.12,4120.276472,4.78,211.5,107,20.31,84.47
2022/1/14,234.1052379,133.57,95.161,4662.85,2570.28,3.12,4119.334257,4.37,216.75,108,19.19,86.06
2022/1/17,232.3520068,109.27,95.259,4619.98,2570.28,3.12,4118.311964,4.46,220.5,110,20.99,86.48
2022/1/18,230.5796685,138.82,95.73,4577.11,2570.28,3.12,4117.209592,4.55,221,112,22.79,87.51
2022/1/19,228.7882231,153.56,95.607,4532.76,2570.28,3.12,4116.02714,4.89,223.1,114,23.85,88.44
2022/1/20,226.9776706,136.37,95.83,4482.73,2570.28,3.12,4114.76461,4.45,225.65,116,25.59,88.38
2022/1/21,225.148011,185.75,95.632,4397.94,2570.28,3.12,4113.422001,4.11,224.6,119,28.85,87.89
2022/1/24,223.2992443,185.8,95.896,4410.13,2570.28,3.12,4111.999312,4.2,225.25,125,29.9,86.27
2022/1/25,221.4313704,291.58,95.998,4356.45,2570.28,3.12,4110.496545,4.24,227.3,127,31.16,88.2
2022/1/26,219.5443894,260.34,96.49,4349.93,2570.28,3.12,4108.913699,4.43,227.8,129,31.96,89.96
2022/1/27,217.6383013,265.01,97.229,4326.51,2570.28,3.12,4107.250773,4.43,227.6,130,30.49,89.34
2022/1/28,215.713106,182.23,97.214,4431.85,2570.28,3.12,4105.507769,5.69,227.65,130,27.66,90.03
2022/1/31,213.7688037,142.99,96.637,4515.55,2570.28,3.12,4103.684685,5.56,222.75,126,24.83,91.21
2022/2/1,183.0939778,190.59,96.253,4546.54,2885.56,3.57,4095.689913,5.45,218.1,126,21.96,89.16
2022/2/2,181.660962,250.32,95.987,4589.38,2885.56,3.57,4093.823257,6.7,220.1,127,22.09,89.47
2022/2/3,180.6209646,176.29,95.341,4477.44,2885.56,3.57,4091.963962,5.84,221,128,24.35,91.11
2022/2/4,179.9739858,92.57,95.468,4500.53,2885.56,3.57,4090.112027,5.34,227.3,129,23.22,93.27
2022/2/7,179.7200253,195.15,95.412,4483.87,2885.56,3.57,4088.267453,4.44,236,131,22.86,92.69
2022/2/8,179.8590834,158.39,95.61,4521.54,2885.56,3.57,4086.430239,4.3,239.25,134,21.44,90.78
2022/2/9,180.3911599,117.18,95.559,4587.18,2885.56,3.57,4084.600385,4.13,239.25,137,19.96,91.55
2022/2/10,181.3162549,108.54,95.68,4504.08,2885.56,3.57,4082.777892,4.03,239.1,140,23.91,91.41
2022/2/11,182.6343683,179.28,96.031,4418.64,2885.56,3.57,4080.962759,4.04,245,144,27.36,94.44
2022/2/14,184.3455003,191.89,96.279,4401.67,2885.56,3.57,4079.154987,4.05,240,143,28.33,96.48
2022/2/15,186.4496507,229.06,95.986,4471.07,2885.56,3.57,4077.354575,4.31,239,149,25.7,93.28
2022/2/16,188.9468195,223.47,95.827,4475.01,2885.56,3.57,4075.561523,4.39,235.5,156,24.29,94.81
2022/2/17,191.8370069,228.45,95.822,4380.26,2885.56,3.57,4073.775832,4.57,232.4,165,28.11,92.97
2022/2/18,195.1202127,226.35,96.102,4348.87,2885.56,3.57,4071.997501,4.61,232.35,176,27.75,93.54
2022/2/21,198.7964369,152.37,96.127,4326.815,2885.56,3.57,4070.22653,4.545,233.85,198,28.28,95.39
2022/2/22,202.8656797,279.43,96.084,4304.76,2885.56,3.57,4068.46292,4.48,236.25,210,28.81,96.84
2022/2/23,207.3279409,431.02,96.204,4225.5,2885.56,3.57,4066.70667,4.59,237.7,220,31.02,96.84
2022/2/24,212.1832205,370.7,97.091,4288.7,2885.56,3.57,4064.957781,4.78,239.5,229,30.32,99.08
2022/2/25,217.4315187,515.89,96.543,4384.65,2885.56,3.57,4063.216252,4.63,238.6,238,27.59,97.93
2022/2/28,223.0728353,452.62,96.706,4373.94,2885.56,3.57,4061.482083,4.46,274.5,225,30.15,100.99
2022/3/1,287.0144097,540.83,97.404,4306.26,2604.88,3.18,4050.977034,4.36,313,236,33.32,104.97
2022/3/2,293.4417633,523.52,97.354,4386.54,2604.88,3.18,4049.257586,4.65,440,252,30.74,112.93
2022/3/3,299.5100932,436.82,97.727,4363.49,2604.88,3.18,4047.659501,4.63,370,272,30.48,110.46
2022/3/4,305.2193996,350.07,98.511,4328.87,2604.88,3.18,4046.182781,4.74,418.75,295,31.98,118.11
2022/3/7,310.5696823,362.31,99.26,4201.09,2604.88,3.18,4044.827423,4.93,422.65,389,36.45,123.21
2022/3/8,315.5609415,352.11,99.129,4170.7,2604.88,3.18,4043.59343,4.61,423.15,405,35.13,127.98
2022/3/9,320.193177,295.31,97.96,4277.88,2604.88,3.18,4042.480799,4.55,420.65,407,32.45,111.14
2022/3/10,324.466389,352.4,98.516,4259.52,2604.88,3.18,4041.489532,4.65,373.35,398,30.23,109.33
2022/3/11,328.3805773,410.33,99.126,4204.31,2604.88,3.18,4040.619629,4.79,368.65,376,30.75,112.67
2022/3/14,331.9357421,350.11,99.1,4173.11,2604.88,3.18,4039.87109,4.59,361.75,270,31.77,106.9
2022/3/15,335.1318832,311.88,99.029,4262.45,2604.88,3.18,4039.243913,4.46,346,241,29.83,99.91
2022/3/16,337.9690008,473.22,98.4,4357.86,2604.88,3.18,4038.738101,4.68,340,218,26.67,98.02
2022/3/17,340.4470948,290.33,98.022,4411.67,2604.88,3.18,4038.353651,4.8,337.25,200,25.67,106.64
2022/3/18,342.5661651,285.32,98.229,4463.12,2604.88,3.18,4038.090566,4.87,336,187,23.87,107.93
2022/3/21,344.3262119,227.74,98.476,4461.18,2604.88,3.18,4037.948844,4.77,329.4,195,23.53,115.62
2022/3/22,345.727235,244.84,98.45,4511.61,2604.88,3.18,4037.928485,5,328.9,190,22.94,115.48
2022/3/23,346.7692346,267.47,98.634,4456.24,2604.88,3.18,4038.02949,5.26,325.35,186,23.57,121.6
2022/3/24,347.4522105,317.01,98.801,4520.16,2604.88,3.18,4038.251858,5.19,326.65,184,21.67,119.03
2022/3/25,347.7761629,350.74,98.803,4543.06,2604.88,3.18,4038.59559,5.51,327.15,184,20.81,120.65
2022/3/28,347.7410916,281.92,99.152,4575.52,2604.88,3.18,4039.060686,5.52,259.75,196,19.63,112.48
2022/3/29,347.3469968,233.36,98.417,4631.6,2604.88,3.18,4039.647145,5.32,253.4,197,18.9,110.23
2022/3/30,346.5938784,233.51,97.83,4602.45,2604.88,3.18,4040.354967,5.32,260,196,19.33,113.45
2022/3/31,345.4817363,254.81,98.352,4530.41,2604.88,3.18,4041.184153,5.46,259,194,20.56,107.91
2022/4/1,312.777831,188.16,98.581,4545.86,2662.96,3.24,4058.20337,5.43,258.75,192,19.63,104.39
2022/4/4,311.5983238,163.02,98.991,4582.64,2662.96,3.24,4058.94052,5.72,264,185,18.57,107.53
2022/4/5,310.4502023,212.42,99.484,4525.12,2662.96,3.24,4059.598174,5.95,281,181,21.03,106.64
2022/4/6,309.3334664,175.75,99.628,4481.15,2662.96,3.24,4060.176333,6.29,286.5,177,22.1,101.07
2022/4/7,308.2481162,243.42,99.762,4500.21,2662.96,3.24,4060.674998,6.05,281.65,173,21.55,100.58
2022/4/8,307.1941516,219.48,99.848,4488.28,2662.96,3.24,4061.094168,6.38,291.6,169,21.16,102.78
2022/4/11,306.1715727,195.23,99.99,4412.53,2662.96,3.24,4061.433843,6.35,290.65,159,24.37,98.48
2022/4/12,305.1803794,226.25,100.315,4397.45,2662.96,3.24,4061.694023,6.59,309.1,156,24.26,104.64
2022/4/13,304.2205717,258.88,99.855,4446.59,2662.96,3.24,4061.874708,6.68,312,154,21.82,108.78
2022/4/14,303.2921497,265.66,100.325,4392.59,2662.96,3.24,4061.975899,6.94,309.1,153,22.7,111.7
2022/4/15,302.3951134,168.44,100.52,4392.14,2662.96,3.24,4061.997594,7.21,309.1,154,22.7,112.43
2022/4/18,301.5294627,218.63,100.823,4391.69,2662.96,3.24,4061.939795,7.48,309.1,161,22.17,113.16
2022/4/19,300.6951976,213.52,100.967,4462.21,2662.96,3.24,4061.802501,7.44,321,163,21.37,107.25
2022/4/20,299.8923182,189.61,100.345,4459.45,2662.96,3.24,4061.585712,7.12,326.35,165,20.32,106.8
2022/4/21,299.1208244,128.26,100.608,4393.66,2662.96,3.24,4061.289428,6.88,331.1,167,22.68,108.33
2022/4/22,298.3807163,246.8,101.117,4271.78,2662.96,3.24,4060.91365,6.59,327.1,169,28.21,106.65
2022/4/25,297.6719939,246.9,101.742,4296.12,2662.96,3.24,4060.458377,6.42,328.6,175,27.02,102.32
2022/4/26,296.994657,160.54,102.334,4175.2,2662.96,3.24,4059.923608,6.89,325,176,33.52,104.99
2022/4/27,296.3487059,186.7,102.999,4183.96,2662.96,3.24,4059.309345,6.91,326.05,176,31.6,105.32
2022/4/28,295.7341403,176.38,103.662,4287.5,2662.96,3.24,4058.615588,6.97,326.95,175,29.99,107.59
2022/4/29,295.1509604,148.94,103.211,4131.93,2662.96,3.24,4057.842335,6.84,326.6,173,33.4,109.34
2022/5/2,297.6646135,96.67,103.628,4155.38,2559.95,3.17,4055.78158,7.3,299.8,164,32.34,107.58
2022/5/3,297.1176643,157.47,103.465,4175.48,2559.95,3.17,4054.859797,7.84,326.6,162,29.25,104.97
2022/5/4,296.5622897,163.45,102.511,4300.17,2559.95,3.17,4053.874207,8.3,360.35,160,25.42,110.14
2022/5/5,295.9984897,144.7,103.566,4146.87,2559.95,3.17,4052.824811,8.42,374.35,158,31.2,110.9
2022/5/6,295.4262643,174.07,103.674,4123.34,2559.95,3.17,4051.711608,8.35,379.5,156,30.19,112.39
2022/5/9,294.8456136,150.87,103.742,3991.24,2559.95,3.17,4050.534599,8.06,377,157,34.75,105.94
2022/5/10,294.2565376,143.25,103.938,4001.05,2559.95,3.17,4049.293784,6.78,377.45,156,32.99,102.46
2022/5/11,293.6590362,176.38,104.003,3935.18,2559.95,3.17,4047.989162,7.53,385.85,155,32.56,107.51
2022/5/12,293.0531094,158.26,104.768,3930.08,2559.95,3.17,4046.620733,7.25,391.5,154,31.77,107.45
2022/5/13,292.4387573,162.08,104.5,4023.89,2559.95,3.17,4045.188499,7.75,392.85,153,28.87,111.55
2022/5/16,291.8159798,168.75,104.21,4008.01,2559.95,3.17,4043.692457,8.07,402.5,152,27.47,114.24
2022/5/17,291.1847769,174.62,103.301,4088.85,2559.95,3.17,4042.13261,8.26,413.65,151,26.1,111.93
2022/5/18,290.5451487,165.9,103.919,3923.68,2559.95,3.17,4040.508956,8.53,412,149,30.96,109.11
2022/5/19,289.8970952,162.38,102.89,3900.79,2559.95,3.17,4038.821495,8.21,412.1,147,29.35,112.04
2022/5/20,289.2406163,140.96,103.05,3901.36,2559.95,3.17,4037.070228,7.97,417.25,146,29.43,112.55
2022/5/23,288.575712,150.31,102.072,3973.75,2559.95,3.17,4035.255155,8.16,416,140,28.48,113.42
2022/5/24,287.9023823,222.36,101.774,3941.48,2559.95,3.17,4033.376275,8.87,408,139,29.45,113.56
2022/5/25,287.2206273,155.1,102.109,3978.73,2559.95,3.17,4031.433589,9.44,404.65,138,28.37,114.03
2022/5/26,286.530447,134.57,101.755,4057.84,2559.95,3.17,4029.427096,9.19,403,138,27.5,117.4
2022/5/27,285.8318413,155.52,101.663,4158.24,2559.95,3.17,4027.356797,8.3,406.65,139,25.72,119.43
2022/5/30,285.1248102,115.82,101.374,4145.195,2559.95,3.17,4025.222692,8.38,401,143,26.54,121.67
2022/5/31,284.4093538,190.31,101.768,4132.15,2559.95,3.17,4023.02478,8.46,427,144,26.19,122.84
2022/6/1,273.0780835,168.34,102.561,4101.23,2652.95,3.34,4001.782701,8.47,412,147,25.69,116.29
2022/6/2,272.4775452,142.59,101.76,4176.82,2652.95,3.34,3999.692957,8.9,412.5,149,24.72,117.61
2022/6/3,272.0003503,142.78,102.183,4108.54,2652.95,3.34,3997.775188,8.34,412.5,152,24.79,119.72
2022/6/6,271.6464988,190.13,102.397,4121.43,2652.95,3.34,3996.029393,9.08,415.25,157,25.07,119.51
2022/6/7,271.4159908,139.03,102.341,4160.68,2652.95,3.34,3994.455573,9.28,397,160,24.02,120.57
